season,week,celebrity_name,ballroom_partner,judge_avg_score,judge_total,age,industry_clean,home_state_clean,home_country_clean
5,8,Cameron Mathison,Edyta Sliwinska,8.5,25.5,38,Actor/Actress,Unknown,Canada
5,8,Helio Castroneves,Julianne Hough,9.5,28.5,32,Racing Driver,Unknown,Brazil
5,8,Jennie Garth,Derek Hough,8.333333333333334,25.0,35,Actor/Actress,Illinois,United States
5,8,Marie Osmond,Jonathan Roberts,8.166666666666666,24.5,47,Singer/Rapper,Utah,United States
5,8,Mel B,Maksim Chmerkoskiy,9.333333333333334,28.0,32,Singer/Rapper,Unknown,England
5,9,Helio Castroneves,Julianne Hough,10.0,30.0,32,Racing Driver,Unknown,Brazil
5,9,Jennie Garth,Derek Hough,9.666666666666666,29.0,35,Actor/Actress,Illinois,United States
5,9,Marie Osmond,Jonathan Roberts,9.333333333333334,28.0,47,Singer/Rapper,Utah,United States
5,9,Mel B,Maksim Chmerkoskiy,10.0,30.0,32,Singer/Rapper,Unknown,England
5,10,Helio Castroneves,Julianne Hough,9.333300000000001,27.999900000000004,32,Racing Driver,Unknown,Brazil
5,10,Marie Osmond,Jonathan Roberts,7.666666666666667,23.0,47,Singer/Rapper,Utah,United States
5,10,Mel B,Maksim Chmerkoskiy,9.4444,28.3332,32,Singer/Rapper,Unknown,England
6,1,Adam Carolla,Julianne Hough,5.0,15.0,43,Radio Personality,California,United States
6,1,Cristian de la Fuente,Cheryl Burke,7.0,21.0,34,Actor/Actress,Unknown,Chile
6,1,Jason Taylor,Edyta Sliwinska,7.333333333333333,22.0,33,Athlete,Pennsylvania,United States
6,1,Kristi Yamaguchi,Mark Ballas,9.0,27.0,36,Athlete,California,United States
6,1,Mario,Karina Smirnoff,8.0,24.0,21,Singer/Rapper,Maryland,United States
6,1,Marissa Jaret Winokur,Tony Dovolani,6.0,18.0,35,Actor/Actress,New York,United States
6,1,Marlee Matlin,Fabian Sanchez,7.333333333333333,22.0,42,Actor/Actress,Illinois,United States
6,1,Monica Seles,Jonathan Roberts,5.0,15.0,34,Athlete,Unknown,Yugoslavia
6,1,Penn Jillette,Kym Johnson,5.333333333333333,16.0,53,Magician,Massachusetts,United States
6,1,Priscilla Presley,Louis van Amstel,8.0,24.0,62,Actor/Actress,New York,United States
6,1,Shannon Elizabeth,Derek Hough,7.0,21.0,34,Actor/Actress,Texas,United States
6,1,Steve Guttenberg,Anna Trebunskaya,6.0,18.0,49,Actor/Actress,New York,United States
6,2,Adam Carolla,Julianne Hough,6.333333333333333,19.0,43,Radio Personality,California,United States
6,2,Cristian de la Fuente,Cheryl Burke,6.666666666666667,20.0,34,Actor/Actress,Unknown,Chile
6,2,Jason Taylor,Edyta Sliwinska,9.0,27.0,33,Athlete,Pennsylvania,United States
6,2,Kristi Yamaguchi,Mark Ballas,9.0,27.0,36,Athlete,California,United States
6,2,Mario,Karina Smirnoff,8.666666666666666,26.0,21,Singer/Rapper,Maryland,United States
6,2,Marissa Jaret Winokur,Tony Dovolani,7.0,21.0,35,Actor/Actress,New York,United States
6,2,Marlee Matlin,Fabian Sanchez,8.0,24.0,42,Actor/Actress,Illinois,United States
6,2,Monica Seles,Jonathan Roberts,5.0,15.0,34,Athlete,Unknown,Yugoslavia
6,2,Penn Jillette,Kym Johnson,5.666666666666667,17.0,53,Magician,Massachusetts,United States
6,2,Priscilla Presley,Louis van Amstel,7.0,21.0,62,Actor/Actress,New York,United States
6,2,Shannon Elizabeth,Derek Hough,8.0,24.0,34,Actor/Actress,Texas,United States
6,2,Steve Guttenberg,Anna Trebunskaya,5.333333333333333,16.0,49,Actor/Actress,New York,United States
6,3,Adam Carolla,Julianne Hough,7.0,21.0,43,Radio Personality,California,United States
6,3,Cristian de la Fuente,Cheryl Burke,8.333333333333334,25.0,34,Actor/Actress,Unknown,Chile
6,3,Jason Taylor,Edyta Sliwinska,7.666666666666667,23.0,33,Athlete,Pennsylvania,United States
6,3,Kristi Yamaguchi,Mark Ballas,9.0,27.0,36,Athlete,California,United States
6,3,Mario,Karina Smirnoff,7.0,21.0,21,Singer/Rapper,Maryland,United States
6,3,Marissa Jaret Winokur,Tony Dovolani,6.333333333333333,19.0,35,Actor/Actress,New York,United States
6,3,Marlee Matlin,Fabian Sanchez,7.0,21.0,42,Actor/Actress,Illinois,United States
6,3,Priscilla Presley,Louis van Amstel,8.666666666666666,26.0,62,Actor/Actress,New York,United States
6,3,Shannon Elizabeth,Derek Hough,8.0,24.0,34,Actor/Actress,Texas,United States
6,3,Steve Guttenberg,Anna Trebunskaya,7.0,21.0,49,Actor/Actress,New York,United States
6,4,Adam Carolla,Julianne Hough,6.333333333333333,19.0,43,Radio Personality,California,United States
6,4,Cristian de la Fuente,Cheryl Burke,8.666666666666666,26.0,34,Actor/Actress,Unknown,Chile
6,4,Jason Taylor,Edyta Sliwinska,9.666666666666666,29.0,33,Athlete,Pennsylvania,United States
6,4,Kristi Yamaguchi,Mark Ballas,9.666666666666666,29.0,36,Athlete,California,United States
6,4,Mario,Karina Smirnoff,8.0,24.0,21,Singer/Rapper,Maryland,United States
6,4,Marissa Jaret Winokur,Tony Dovolani,8.0,24.0,35,Actor/Actress,New York,United States
6,4,Marlee Matlin,Fabian Sanchez,8.0,24.0,42,Actor/Actress,Illinois,United States
6,4,Priscilla Presley,Louis van Amstel,7.333333333333333,22.0,62,Actor/Actress,New York,United States
6,4,Shannon Elizabeth,Derek Hough,9.333333333333334,28.0,34,Actor/Actress,Texas,United States
6,5,Cristian de la Fuente,Cheryl Burke,7.666666666666667,23.0,34,Actor/Actress,Unknown,Chile
6,5,Jason Taylor,Edyta Sliwinska,9.0,27.0,33,Athlete,Pennsylvania,United States
6,5,Kristi Yamaguchi,Mark Ballas,9.666666666666666,29.0,36,Athlete,California,United States
6,5,Mario,Karina Smirnoff,9.0,27.0,21,Singer/Rapper,Maryland,United States
6,5,Marissa Jaret Winokur,Tony Dovolani,8.0,24.0,35,Actor/Actress,New York,United States
6,5,Marlee Matlin,Fabian Sanchez,7.333333333333333,22.0,42,Actor/Actress,Illinois,United States
6,5,Priscilla Presley,Louis van Amstel,7.0,21.0,62,Actor/Actress,New York,United States
6,5,Shannon Elizabeth,Derek Hough,7.666666666666667,23.0,34,Actor/Actress,Texas,United States
6,6,Cristian de la Fuente,Cheryl Burke,9.0,27.0,34,Actor/Actress,Unknown,Chile
6,6,Jason Taylor,Edyta Sliwinska,8.0,24.0,33,Athlete,Pennsylvania,United States
6,6,Kristi Yamaguchi,Mark Ballas,10.0,30.0,36,Athlete,California,United States
6,6,Mario,Karina Smirnoff,9.333333333333334,28.0,21,Singer/Rapper,Maryland,United States
6,6,Marissa Jaret Winokur,Tony Dovolani,8.666666666666666,26.0,35,Actor/Actress,New York,United States
6,6,Marlee Matlin,Fabian Sanchez,7.0,21.0,42,Actor/Actress,Illinois,United States
6,6,Shannon Elizabeth,Derek Hough,8.0,24.0,34,Actor/Actress,Texas,United States
6,7,Cristian de la Fuente,Cheryl Burke,7.666666666666667,23.0,34,Actor/Actress,Unknown,Chile
6,7,Jason Taylor,Edyta Sliwinska,9.166666666666666,27.5,33,Athlete,Pennsylvania,United States
6,7,Kristi Yamaguchi,Mark Ballas,9.0,27.0,36,Athlete,California,United States
6,7,Mario,Karina Smirnoff,8.5,25.5,21,Singer/Rapper,Maryland,United States
6,7,Marissa Jaret Winokur,Tony Dovolani,8.666666666666666,26.0,35,Actor/Actress,New York,United States
6,7,Shannon Elizabeth,Derek Hough,8.5,25.5,34,Actor/Actress,Texas,United States
6,8,Cristian de la Fuente,Cheryl Burke,9.5,28.5,34,Actor/Actress,Unknown,Chile
6,8,Jason Taylor,Edyta Sliwinska,8.666666666666666,26.0,33,Athlete,Pennsylvania,United States
6,8,Kristi Yamaguchi,Mark Ballas,9.166666666666666,27.5,36,Athlete,California,United States
6,8,Mario,Karina Smirnoff,8.833333333333334,26.5,21,Singer/Rapper,Maryland,United States
6,8,Marissa Jaret Winokur,Tony Dovolani,8.333333333333334,25.0,35,Actor/Actress,New York,United States
6,9,Cristian de la Fuente,Cheryl Burke,9.333333333333334,28.0,34,Actor/Actress,Unknown,Chile
6,9,Jason Taylor,Edyta Sliwinska,9.166666666666666,27.5,33,Athlete,Pennsylvania,United States
6,9,Kristi Yamaguchi,Mark Ballas,9.5,28.5,36,Athlete,California,United States
6,9,Marissa Jaret Winokur,Tony Dovolani,8.666666666666666,26.0,35,Actor/Actress,New York,United States
6,10,Cristian de la Fuente,Cheryl Burke,8.666666666666666,26.0,34,Actor/Actress,Unknown,Chile
6,10,Jason Taylor,Edyta Sliwinska,9.5,28.5,33,Athlete,Pennsylvania,United States
6,10,Kristi Yamaguchi,Mark Ballas,10.0,30.0,36,Athlete,California,United States
7,1,Brooke Burke,Derek Hough,8.166666666666666,24.5,37,TV Personality,Connecticut,United States
7,1,Cloris Leachman,Corky Ballas,5.333333333333333,16.0,82,Actor/Actress,Iowa,United States
7,1,Cody Linley,Julianne Hough,6.833333333333333,20.5,18,Actor/Actress,Texas,United States
7,1,Jeffrey Ross,Edyta Sliwinska,4.0,12.0,43,Comedian,New Jersey,United States
7,1,Kim Kardashian,Mark Ballas,6.166666666666667,18.5,27,TV Personality,California,United States
7,1,Lance Bass,Lacey Schwimmer,7.166666666666667,21.5,29,Singer/Rapper,Mississippi,United States
7,1,Maurice Greene,Cheryl Burke,6.5,19.5,34,Athlete,Kansas,United States
7,1,Misty May-Treanor,Maksim Chmerkoskiy,7.0,21.0,31,Athlete,California,United States
7,1,Rocco DiSpirito,Karina Smirnoff,5.833333333333333,17.5,41,TV Personality,New York,United States
7,1,Susan Lucci,Tony Dovolani,6.166666666666667,18.5,61,Actor/Actress,New York,United States
7,1,Ted McGinley,Inna Brayer,6.166666666666667,18.5,50,Actor/Actress,California,United States
7,1,Toni Braxton,Alec Mazo,7.5,22.5,40,Singer/Rapper,Maryland,United States
7,1,Warren Sapp,Kym Johnson,7.166666666666667,21.5,35,Athlete,Florida,United States
7,2,Brooke Burke,Derek Hough,8.0,24.0,37,TV Personality,Connecticut,United States
7,2,Cloris Leachman,Corky Ballas,5.0,15.0,82,Actor/Actress,Iowa,United States
7,2,Cody Linley,Julianne Hough,7.0,21.0,18,Actor/Actress,Texas,United States
7,2,Kim Kardashian,Mark Ballas,5.666666666666667,17.0,27,TV Personality,California,United States
7,2,Lance Bass,Lacey Schwimmer,6.666666666666667,20.0,29,Singer/Rapper,Mississippi,United States
7,2,Maurice Greene,Cheryl Burke,6.333333333333333,19.0,34,Athlete,Kansas,United States
7,2,Misty May-Treanor,Maksim Chmerkoskiy,7.0,21.0,31,Athlete,California,United States
7,2,Rocco DiSpirito,Karina Smirnoff,5.333333333333333,16.0,41,TV Personality,New York,United States
7,2,Susan Lucci,Tony Dovolani,7.0,21.0,61,Actor/Actress,New York,United States
7,2,Toni Braxton,Alec Mazo,7.666666666666667,23.0,40,Singer/Rapper,Maryland,United States
7,2,Warren Sapp,Kym Johnson,8.0,24.0,35,Athlete,Florida,United States
7,3,Brooke Burke,Derek Hough,9.333333333333334,28.0,37,TV Personality,Connecticut,United States
7,3,Cloris Leachman,Corky Ballas,5.333333333333333,16.0,82,Actor/Actress,Iowa,United States
7,3,Cody Linley,Julianne Hough,7.0,21.0,18,Actor/Actress,Texas,United States
7,3,Lance Bass,Lacey Schwimmer,7.333333333333333,22.0,29,Singer/Rapper,Mississippi,United States
7,3,Maurice Greene,Cheryl Burke,8.0,24.0,34,Athlete,Kansas,United States
7,3,Rocco DiSpirito,Karina Smirnoff,6.666666666666667,20.0,41,TV Personality,New York,United States
7,3,Susan Lucci,Tony Dovolani,7.0,21.0,61,Actor/Actress,New York,United States
7,3,Toni Braxton,Alec Mazo,7.333333333333333,22.0,40,Singer/Rapper,Maryland,United States
7,3,Warren Sapp,Kym Johnson,8.333333333333334,25.0,35,Athlete,Florida,United States
7,4,Brooke Burke,Derek Hough,8.666666666666666,26.0,37,TV Personality,Connecticut,United States
7,4,Cloris Leachman,Corky Ballas,7.333333333333333,22.0,82,Actor/Actress,Iowa,United States
7,4,Cody Linley,Julianne Hough,7.666666666666667,23.0,18,Actor/Actress,Texas,United States
7,4,Lance Bass,Lacey Schwimmer,8.666666666666666,26.0,29,Singer/Rapper,Mississippi,United States
7,4,Maurice Greene,Cheryl Burke,6.666666666666667,20.0,34,Athlete,Kansas,United States
7,4,Rocco DiSpirito,Karina Smirnoff,6.0,18.0,41,TV Personality,New York,United States
7,4,Susan Lucci,Tony Dovolani,8.0,24.0,61,Actor/Actress,New York,United States
7,4,Toni Braxton,Alec Mazo,7.333333333333333,22.0,40,Singer/Rapper,Maryland,United States
7,4,Warren Sapp,Kym Johnson,7.333333333333333,22.0,35,Athlete,Florida,United States
7,5,Brooke Burke,Derek Hough,9.666666666666666,29.0,37,TV Personality,Connecticut,United States
7,5,Cloris Leachman,Corky Ballas,7.0,21.0,82,Actor/Actress,Iowa,United States
7,5,Cody Linley,Julianne Hough,9.333333333333334,28.0,18,Actor/Actress,Texas,United States
7,5,Lance Bass,Lacey Schwimmer,7.0,21.0,29,Singer/Rapper,Mississippi,United States
7,5,Maurice Greene,Cheryl Burke,9.0,27.0,34,Athlete,Kansas,United States
7,5,Susan Lucci,Tony Dovolani,7.333333333333333,22.0,61,Actor/Actress,New York,United States
7,5,Toni Braxton,Alec Mazo,7.333333333333333,22.0,40,Singer/Rapper,Maryland,United States
7,5,Warren Sapp,Kym Johnson,8.333333333333334,25.0,35,Athlete,Florida,United States
7,6,Brooke Burke,Derek Hough,8.666666666666666,26.0,37,TV Personality,Connecticut,United States
7,6,Cloris Leachman,Corky Ballas,5.0,15.0,82,Actor/Actress,Iowa,United States
7,6,Cody Linley,Julianne Hough,7.666666666666667,23.0,18,Actor/Actress,Texas,United States
7,6,Lance Bass,Lacey Schwimmer,9.0,27.0,29,Singer/Rapper,Mississippi,United States
7,6,Maurice Greene,Cheryl Burke,7.0,21.0,34,Athlete,Kansas,United States
7,6,Susan Lucci,Tony Dovolani,7.666666666666667,23.0,61,Actor/Actress,New York,United States
7,6,Warren Sapp,Kym Johnson,8.333333333333334,25.0,35,Athlete,Florida,United States
7,7,Brooke Burke,Derek Hough,10.0,30.0,37,TV Personality,Connecticut,United States
7,7,Cody Linley,Julianne Hough,7.333333333333333,22.0,18,Actor/Actress,Texas,United States
7,7,Lance Bass,Lacey Schwimmer,8.333333333333334,25.0,29,Singer/Rapper,Mississippi,United States
7,7,Maurice Greene,Cheryl Burke,8.333333333333334,25.0,34,Athlete,Kansas,United States
7,7,Susan Lucci,Tony Dovolani,8.0,24.0,61,Actor/Actress,New York,United States
7,7,Warren Sapp,Kym Johnson,7.0,21.0,35,Athlete,Florida,United States
7,8,Brooke Burke,Derek Hough,9.166666666666666,27.5,37,TV Personality,Connecticut,United States
7,8,Cody Linley,Julianne Hough,8.0,24.0,18,Actor/Actress,Texas,United States
7,8,Lance Bass,Lacey Schwimmer,8.333333333333334,25.0,29,Singer/Rapper,Mississippi,United States
7,8,Maurice Greene,Cheryl Burke,8.0,24.0,34,Athlete,Kansas,United States
7,8,Warren Sapp,Kym Johnson,9.0,27.0,35,Athlete,Florida,United States
7,9,Brooke Burke,Derek Hough,8.166666666666666,24.5,37,TV Personality,Connecticut,United States
7,9,Cody Linley,Julianne Hough,7.666666666666667,23.0,18,Actor/Actress,Texas,United States
7,9,Lance Bass,Lacey Schwimmer,9.5,28.5,29,Singer/Rapper,Mississippi,United States
7,9,Warren Sapp,Kym Johnson,8.166666666666666,24.5,35,Athlete,Florida,United States
7,10,Brooke Burke,Derek Hough,10.0,30.0,37,TV Personality,Connecticut,United States
7,10,Lance Bass,Lacey Schwimmer,9.166666666666666,27.5,29,Singer/Rapper,Mississippi,United States
7,10,Warren Sapp,Kym Johnson,9.166666666666666,27.5,35,Athlete,Florida,United States
8,1,Belinda Carlisle,Jonathan Roberts,5.666666666666667,17.0,50,Singer/Rapper,California,United States
8,1,Chuck Wicks,Julianne Hough,6.666666666666667,20.0,29,Singer/Rapper,Delaware,United States
8,1,David Alan Grier,Kym Johnson,6.333333333333333,19.0,52,Actor/Actress,Michigan,United States
8,1,Denise Richards,Maksim Chmerkoskiy,6.0,18.0,38,Actor/Actress,Illinois,United States
8,1,Gilles Marini,Cheryl Burke,8.0,24.0,33,Actor/Actress,Unknown,France
8,1,Holly Madison,Dmitry Chaplin,6.0,18.0,30,TV Personality,Oregon,United States
8,1,Lawrence Taylor,Edyta Sliwinska,5.333333333333333,16.0,50,Athlete,Virginia,United States
8,1,Lil' Kim,Derek Hough,7.0,21.0,34,Singer/Rapper,New York,United States
8,1,Melissa Rycroft,Tony Dovolani,7.666666666666667,23.0,26,TV Personality,Texas,United States
8,1,Shawn Johnson,Mark Ballas,7.666666666666667,23.0,17,Athlete,Iowa,United States
8,1,Steve Wozniak,Karina Smirnoff,4.333333333333333,13.0,58,Entrepreneur,California,United States
8,1,Steve-O,Lacey Schwimmer,5.666666666666667,17.0,34,TV Personality,Unknown,England
8,1,Ty Murray,Chelsie Hightower,4.666666666666667,14.0,39,Athlete,Arizona,United States
8,2,Belinda Carlisle,Jonathan Roberts,6.0,18.0,50,Singer/Rapper,California,United States
8,2,Chuck Wicks,Julianne Hough,6.666666666666667,20.0,29,Singer/Rapper,Delaware,United States
8,2,David Alan Grier,Kym Johnson,5.666666666666667,17.0,52,Actor/Actress,Michigan,United States
8,2,Denise Richards,Maksim Chmerkoskiy,7.0,21.0,38,Actor/Actress,Illinois,United States
8,2,Gilles Marini,Cheryl Burke,9.0,27.0,33,Actor/Actress,Unknown,France
8,2,Holly Madison,Dmitry Chaplin,6.0,18.0,30,TV Personality,Oregon,United States
8,2,Lawrence Taylor,Edyta Sliwinska,6.666666666666667,20.0,50,Athlete,Virginia,United States
8,2,Lil' Kim,Derek Hough,7.666666666666667,23.0,34,Singer/Rapper,New York,United States
8,2,Melissa Rycroft,Tony Dovolani,8.666666666666666,26.0,26,TV Personality,Texas,United States
8,2,Shawn Johnson,Mark Ballas,8.0,24.0,17,Athlete,Iowa,United States
8,2,Steve Wozniak,Karina Smirnoff,5.666666666666667,17.0,58,Entrepreneur,California,United States
8,2,Steve-O,Lacey Schwimmer,4.666666666666667,14.0,34,TV Personality,Unknown,England
8,2,Ty Murray,Chelsie Hightower,6.666666666666667,20.0,39,Athlete,Arizona,United States
8,3,Chuck Wicks,Julianne Hough,7.666666666666667,23.0,29,Singer/Rapper,Delaware,United States
8,3,David Alan Grier,Kym Johnson,8.0,24.0,52,Actor/Actress,Michigan,United States
8,3,Denise Richards,Maksim Chmerkoskiy,5.333333333333333,16.0,38,Actor/Actress,Illinois,United States
8,3,Gilles Marini,Cheryl Burke,9.0,27.0,33,Actor/Actress,Unknown,France
8,3,Holly Madison,Dmitry Chaplin,5.666666666666667,17.0,30,TV Personality,Oregon,United States
8,3,Lawrence Taylor,Edyta Sliwinska,6.666666666666667,20.0,50,Athlete,Virginia,United States
8,3,Lil' Kim,Derek Hough,8.333333333333334,25.0,34,Singer/Rapper,New York,United States
8,3,Melissa Rycroft,Tony Dovolani,9.0,27.0,26,TV Personality,Texas,United States
8,3,Shawn Johnson,Mark Ballas,9.0,27.0,17,Athlete,Iowa,United States
8,3,Steve Wozniak,Karina Smirnoff,3.3333333333333335,10.0,58,Entrepreneur,California,United States
8,3,Steve-O,Lacey Schwimmer,5.0,15.0,34,TV Personality,Unknown,England
8,3,Ty Murray,Chelsie Hightower,7.666666666666667,23.0,39,Athlete,Arizona,United States
8,4,Chuck Wicks,Julianne Hough,7.333333333333333,22.0,29,Singer/Rapper,Delaware,United States
8,4,David Alan Grier,Kym Johnson,7.333333333333333,22.0,52,Actor/Actress,Michigan,United States
8,4,Gilles Marini,Cheryl Burke,10.0,30.0,33,Actor/Actress,Unknown,France
8,4,Holly Madison,Dmitry Chaplin,5.333333333333333,16.0,30,TV Personality,Oregon,United States
8,4,Lawrence Taylor,Edyta Sliwinska,6.333333333333333,19.0,50,Athlete,Virginia,United States
8,4,Lil' Kim,Derek Hough,9.0,27.0,34,Singer/Rapper,New York,United States
8,4,Melissa Rycroft,Tony Dovolani,9.666666666666666,29.0,26,TV Personality,Texas,United States
8,4,Shawn Johnson,Mark Ballas,8.333333333333334,25.0,17,Athlete,Iowa,United States
8,4,Steve Wozniak,Karina Smirnoff,4.0,12.0,58,Entrepreneur,California,United States
8,4,Steve-O,Lacey Schwimmer,5.0,15.0,34,TV Personality,Unknown,England
8,4,Ty Murray,Chelsie Hightower,8.333333333333334,25.0,39,Athlete,Arizona,United States
8,5,Chuck Wicks,Julianne Hough,7.666666666666667,23.0,29,Singer/Rapper,Delaware,United States
8,5,David Alan Grier,Kym Johnson,7.333333333333333,22.0,52,Actor/Actress,Michigan,United States
8,5,Gilles Marini,Cheryl Burke,9.666666666666666,29.0,33,Actor/Actress,Unknown,France
8,5,Lawrence Taylor,Edyta Sliwinska,6.666666666666667,20.0,50,Athlete,Virginia,United States
8,5,Lil' Kim,Derek Hough,8.666666666666666,26.0,34,Singer/Rapper,New York,United States
8,5,Melissa Rycroft,Tony Dovolani,8.333333333333334,25.0,26,TV Personality,Texas,United States
8,5,Shawn Johnson,Mark Ballas,8.666666666666666,26.0,17,Athlete,Iowa,United States
8,5,Steve-O,Lacey Schwimmer,6.0,18.0,34,TV Personality,Unknown,England
8,5,Ty Murray,Chelsie Hightower,7.0,21.0,39,Athlete,Arizona,United States
8,6,Chuck Wicks,Julianne Hough,7.666666666666667,23.0,29,Singer/Rapper,Delaware,United States
8,6,Gilles Marini,Cheryl Burke,8.666666666666666,26.0,33,Actor/Actress,Unknown,France
8,6,Lawrence Taylor,Edyta Sliwinska,7.333333333333333,22.0,50,Athlete,Virginia,United States
8,6,Lil' Kim,Derek Hough,9.333333333333334,28.0,34,Singer/Rapper,New York,United States
8,6,Melissa Rycroft,Tony Dovolani,9.0,27.0,26,TV Personality,Texas,United States
8,6,Shawn Johnson,Mark Ballas,8.666666666666666,26.0,17,Athlete,Iowa,United States
8,6,Steve-O,Lacey Schwimmer,5.333333333333333,16.0,34,TV Personality,Unknown,England
8,6,Ty Murray,Chelsie Hightower,6.0,18.0,39,Athlete,Arizona,United States
8,7,Chuck Wicks,Julianne Hough,9.0,27.0,29,Singer/Rapper,Delaware,United States
8,7,Gilles Marini,Cheryl Burke,9.0,27.0,33,Actor/Actress,Unknown,France
8,7,Lawrence Taylor,Edyta Sliwinska,7.0,21.0,50,Athlete,Virginia,United States
8,7,Lil' Kim,Derek Hough,8.666666666666666,26.0,34,Singer/Rapper,New York,United States
8,7,Melissa Rycroft,Tony Dovolani,9.666666666666666,29.0,26,TV Personality,Texas,United States
8,7,Shawn Johnson,Mark Ballas,9.333333333333334,28.0,17,Athlete,Iowa,United States
