season,week,celebrity_name,ballroom_partner,fan_vote_percent,age,industry_clean,home_state_clean,home_country_clean
5,9,Marie Osmond,Jonathan Roberts,0.3303741777022154,47,Singer/Rapper,Utah,United States
5,9,Mel B,Maksim Chmerkoskiy,0.3303741677513608,32,Singer/Rapper,Unknown,England
5,10,Helio Castroneves,Julianne Hough,0.3333333386045088,32,Racing Driver,Unknown,Brazil
5,10,Marie Osmond,Jonathan Roberts,0.3333333286737445,47,Singer/Rapper,Utah,United States
5,10,Mel B,Maksim Chmerkoskiy,0.3333333327217466,32,Singer/Rapper,Unknown,England
6,1,Adam Carolla,Julianne Hough,0.0001556968022443,43,Radio Personality,California,United States
6,1,Cristian de la Fuente,Cheryl Burke,0.3293080905933877,34,Actor/Actress,Unknown,Chile
6,1,Jason Taylor,Edyta Sliwinska,0.3293075877850743,33,Athlete,Pennsylvania,United States
6,1,Kristi Yamaguchi,Mark Ballas,0.3293064044335668,36,Athlete,California,United States
6,1,Mario,Karina Smirnoff,2.788621498329661e-05,21,Singer/Rapper,Maryland,United States
6,1,Marissa Jaret Winokur,Tony Dovolani,0.0111890481028866,35,Actor/Actress,New York,United States
6,1,Marlee Matlin,Fabian Sanchez,0.0001729310042539,42,Actor/Actress,Illinois,United States
6,1,Monica Seles,Jonathan Roberts,6.952723405079749e-05,34,Athlete,Unknown,Yugoslavia
6,1,Penn Jillette,Kym Johnson,6.952723529287375e-05,53,Magician,Massachusetts,United States
6,1,Priscilla Presley,Louis van Amstel,0.0001653425222899,62,Actor/Actress,New York,United States
6,1,Shannon Elizabeth,Derek Hough,0.0002204515581718,34,Actor/Actress,Texas,United States
6,1,Steve Guttenberg,Anna Trebunskaya,7.506513797432426e-06,49,Actor/Actress,New York,United States
6,2,Adam Carolla,Julianne Hough,0.0001058681264678,43,Radio Personality,California,United States
6,2,Cristian de la Fuente,Cheryl Burke,0.3293161296808831,34,Actor/Actress,Unknown,Chile
6,2,Jason Taylor,Edyta Sliwinska,0.3293177303686912,33,Athlete,Pennsylvania,United States
6,2,Kristi Yamaguchi,Mark Ballas,0.3293208052112784,36,Athlete,California,United States
6,2,Mario,Karina Smirnoff,9.916190099694215e-06,21,Singer/Rapper,Maryland,United States
6,2,Marissa Jaret Winokur,Tony Dovolani,0.0111385961817637,35,Actor/Actress,New York,United States
6,2,Marlee Matlin,Fabian Sanchez,0.0001984432816793,42,Actor/Actress,Illinois,United States
6,2,Monica Seles,Jonathan Roberts,8.734204772580537e-05,34,Athlete,Unknown,Yugoslavia
6,2,Penn Jillette,Kym Johnson,8.734205079791109e-05,53,Magician,Massachusetts,United States
6,2,Priscilla Presley,Louis van Amstel,0.0001323025558621,62,Actor/Actress,New York,United States
6,2,Shannon Elizabeth,Derek Hough,0.0002674715339313,34,Actor/Actress,Texas,United States
6,2,Steve Guttenberg,Anna Trebunskaya,1.805277081943852e-05,49,Actor/Actress,New York,United States
6,3,Adam Carolla,Julianne Hough,0.000142465653728,43,Radio Personality,California,United States
6,3,Cristian de la Fuente,Cheryl Burke,0.3293765181669149,34,Actor/Actress,Unknown,Chile
6,3,Jason Taylor,Edyta Sliwinska,0.3293736094219383,33,Athlete,Pennsylvania,United States
6,3,Kristi Yamaguchi,Mark Ballas,0.3293699037972665,36,Athlete,California,United States
6,3,Mario,Karina Smirnoff,4.202751058463399e-05,21,Singer/Rapper,Maryland,United States
6,3,Marissa Jaret Winokur,Tony Dovolani,0.0111598961593628,35,Actor/Actress,New York,United States
6,3,Marlee Matlin,Fabian Sanchez,0.0001173234479363,42,Actor/Actress,Illinois,United States
6,3,Priscilla Presley,Louis van Amstel,0.0002080145687158,62,Actor/Actress,New York,United States
6,3,Shannon Elizabeth,Derek Hough,0.0001911034973992,34,Actor/Actress,Texas,United States
6,3,Steve Guttenberg,Anna Trebunskaya,1.9137776153081072e-05,49,Actor/Actress,New York,United States
6,4,Adam Carolla,Julianne Hough,0.0001407995696168,43,Radio Personality,California,United States
6,4,Cristian de la Fuente,Cheryl Burke,0.3294123385349002,34,Actor/Actress,Unknown,Chile
6,4,Jason Taylor,Edyta Sliwinska,0.3294167214231728,33,Athlete,Pennsylvania,United States
6,4,Kristi Yamaguchi,Mark Ballas,0.329419503436849,36,Athlete,California,United States
6,4,Mario,Karina Smirnoff,1.82386811710635e-05,21,Singer/Rapper,Maryland,United States
6,4,Marissa Jaret Winokur,Tony Dovolani,0.0111570636629317,35,Actor/Actress,New York,United States
6,4,Marlee Matlin,Fabian Sanchez,0.0001576639226517,42,Actor/Actress,Illinois,United States
6,4,Priscilla Presley,Louis van Amstel,8.353617141846874e-05,62,Actor/Actress,New York,United States
6,4,Shannon Elizabeth,Derek Hough,0.0001941345972881,34,Actor/Actress,Texas,United States
6,5,Cristian de la Fuente,Cheryl Burke,0.3294287601965575,34,Actor/Actress,Unknown,Chile
6,5,Jason Taylor,Edyta Sliwinska,0.3294229741846023,33,Athlete,Pennsylvania,United States
6,5,Kristi Yamaguchi,Mark Ballas,0.3294223787551231,36,Athlete,California,United States
6,5,Mario,Karina Smirnoff,3.884529029422822e-05,21,Singer/Rapper,Maryland,United States
6,5,Marissa Jaret Winokur,Tony Dovolani,0.0112189324837631,35,Actor/Actress,New York,United States
6,5,Marlee Matlin,Fabian Sanchez,0.0001606692969154,42,Actor/Actress,Illinois,United States
6,5,Priscilla Presley,Louis van Amstel,0.000110775256705,62,Actor/Actress,New York,United States
6,5,Shannon Elizabeth,Derek Hough,0.0001966645360392,34,Actor/Actress,Texas,United States
6,6,Cristian de la Fuente,Cheryl Burke,0.3294554955602661,34,Actor/Actress,Unknown,Chile
6,6,Jason Taylor,Edyta Sliwinska,0.3294622492963207,33,Athlete,Pennsylvania,United States
6,6,Kristi Yamaguchi,Mark Ballas,0.3294602037678057,36,Athlete,California,United States
6,6,Mario,Karina Smirnoff,5.04298830297904e-05,21,Singer/Rapper,Maryland,United States
6,6,Marissa Jaret Winokur,Tony Dovolani,0.0112345153104189,35,Actor/Actress,New York,United States
6,6,Marlee Matlin,Fabian Sanchez,0.0001571578871668,42,Actor/Actress,Illinois,United States
6,6,Shannon Elizabeth,Derek Hough,0.0001799482949919,34,Actor/Actress,Texas,United States
6,7,Cristian de la Fuente,Cheryl Burke,0.329543319702976,34,Actor/Actress,Unknown,Chile
6,7,Jason Taylor,Edyta Sliwinska,0.3295364041912329,33,Athlete,Pennsylvania,United States
6,7,Kristi Yamaguchi,Mark Ballas,0.3295405435689325,36,Athlete,California,United States
6,7,Mario,Karina Smirnoff,6.714239050694399e-05,21,Singer/Rapper,Maryland,United States
6,7,Marissa Jaret Winokur,Tony Dovolani,0.0112725932588533,35,Actor/Actress,New York,United States
6,7,Shannon Elizabeth,Derek Hough,3.999688749812261e-05,34,Actor/Actress,Texas,United States
6,8,Cristian de la Fuente,Cheryl Burke,0.3295856035634117,34,Actor/Actress,Unknown,Chile
6,8,Jason Taylor,Edyta Sliwinska,0.3295916436328343,33,Athlete,Pennsylvania,United States
6,8,Kristi Yamaguchi,Mark Ballas,0.3295867977475742,36,Athlete,California,United States
6,8,Mario,Karina Smirnoff,3.4103605891068184e-19,21,Singer/Rapper,Maryland,United States
6,8,Marissa Jaret Winokur,Tony Dovolani,0.0112359550561797,35,Actor/Actress,New York,United States
6,9,Cristian de la Fuente,Cheryl Burke,0.3303470869281508,34,Actor/Actress,Unknown,Chile
6,9,Jason Taylor,Edyta Sliwinska,0.3303429533034498,33,Athlete,Pennsylvania,United States
6,9,Kristi Yamaguchi,Mark Ballas,0.3303468006570457,36,Athlete,California,United States
6,9,Marissa Jaret Winokur,Tony Dovolani,0.0089631591113537,35,Actor/Actress,New York,United States
6,10,Cristian de la Fuente,Cheryl Burke,0.3333328388828495,34,Actor/Actress,Unknown,Chile
6,10,Jason Taylor,Edyta Sliwinska,0.3333343096120673,33,Athlete,Pennsylvania,United States
6,10,Kristi Yamaguchi,Mark Ballas,0.3333328515050832,36,Athlete,California,United States
7,1,Brooke Burke,Derek Hough,0.3187003382238969,37,TV Personality,Connecticut,United States
7,1,Cloris Leachman,Corky Ballas,0.0099206349206349,82,Actor/Actress,Iowa,United States
7,1,Cody Linley,Julianne Hough,0.0042193599423834,18,Actor/Actress,Texas,United States
7,1,Jeffrey Ross,Edyta Sliwinska,0.0257920958814709,43,Comedian,New Jersey,United States
7,1,Kim Kardashian,Mark Ballas,6.525644004442098e-19,27,TV Personality,California,United States
7,1,Lance Bass,Lacey Schwimmer,0.3187003359967836,29,Singer/Rapper,Mississippi,United States
7,1,Maurice Greene,Cheryl Burke,0.0,34,Athlete,Kansas,United States
7,1,Misty May-Treanor,Maksim Chmerkoskiy,2.99709990257306e-18,31,Athlete,California,United States
7,1,Rocco DiSpirito,Karina Smirnoff,0.0039668962882806,41,TV Personality,New York,United States
7,1,Susan Lucci,Tony Dovolani,0.0,61,Actor/Actress,New York,United States
7,1,Ted McGinley,Inna Brayer,2.803798736438365e-18,50,Actor/Actress,California,United States
7,1,Toni Braxton,Alec Mazo,0.0,40,Singer/Rapper,Maryland,United States
7,1,Warren Sapp,Kym Johnson,0.3187003387465492,35,Athlete,Florida,United States
7,2,Brooke Burke,Derek Hough,0.3219120696333446,37,TV Personality,Connecticut,United States
7,2,Cloris Leachman,Corky Ballas,0.0112889417612609,82,Actor/Actress,Iowa,United States
7,2,Cody Linley,Julianne Hough,0.0074259795686364,18,Actor/Actress,Texas,United States
7,2,Kim Kardashian,Mark Ballas,0.0016522644974425,27,TV Personality,California,United States
7,2,Lance Bass,Lacey Schwimmer,0.3219120761580195,29,Singer/Rapper,Mississippi,United States
7,2,Maurice Greene,Cheryl Burke,0.0020016120625622,34,Athlete,Kansas,United States
7,2,Misty May-Treanor,Maksim Chmerkoskiy,0.0020184306197174,31,Athlete,California,United States
7,2,Rocco DiSpirito,Karina Smirnoff,0.0061771513752705,41,TV Personality,New York,United States
7,2,Susan Lucci,Tony Dovolani,0.0018239938054777,61,Actor/Actress,New York,United States
7,2,Toni Braxton,Alec Mazo,0.0018754116268198,40,Singer/Rapper,Maryland,United States
7,2,Warren Sapp,Kym Johnson,0.3219120688914481,35,Athlete,Florida,United States
7,3,Brooke Burke,Derek Hough,0.3231274570457357,37,TV Personality,Connecticut,United States
7,3,Cloris Leachman,Corky Ballas,0.0106435312344316,82,Actor/Actress,Iowa,United States
7,3,Cody Linley,Julianne Hough,0.0086471957738596,18,Actor/Actress,Texas,United States
7,3,Lance Bass,Lacey Schwimmer,0.3231274467413898,29,Singer/Rapper,Mississippi,United States
7,3,Maurice Greene,Cheryl Burke,0.0019979264898757,34,Athlete,Kansas,United States
7,3,Rocco DiSpirito,Karina Smirnoff,0.0059769432244668,41,TV Personality,New York,United States
7,3,Susan Lucci,Tony Dovolani,0.0016634061693968,61,Actor/Actress,New York,United States
7,3,Toni Braxton,Alec Mazo,0.0016886349750162,40,Singer/Rapper,Maryland,United States
7,3,Warren Sapp,Kym Johnson,0.3231274583458273,35,Athlete,Florida,United States
7,4,Brooke Burke,Derek Hough,0.3239436749754612,37,TV Personality,Connecticut,United States
7,4,Cloris Leachman,Corky Ballas,0.0095606828289524,82,Actor/Actress,Iowa,United States
7,4,Cody Linley,Julianne Hough,0.0094754273377635,18,Actor/Actress,Texas,United States
7,4,Lance Bass,Lacey Schwimmer,0.323943688165026,29,Singer/Rapper,Mississippi,United States
7,4,Maurice Greene,Cheryl Burke,0.001582660089115,34,Athlete,Kansas,United States
7,4,Rocco DiSpirito,Karina Smirnoff,0.0053958439912684,41,TV Personality,New York,United States
7,4,Susan Lucci,Tony Dovolani,0.0010831204504789,61,Actor/Actress,New York,United States
7,4,Toni Braxton,Alec Mazo,0.0010712279613686,40,Singer/Rapper,Maryland,United States
7,4,Warren Sapp,Kym Johnson,0.3239436742005656,35,Athlete,Florida,United States
7,5,Brooke Burke,Derek Hough,0.3253624272831018,37,TV Personality,Connecticut,United States
7,5,Cloris Leachman,Corky Ballas,0.0090999487087638,82,Actor/Actress,Iowa,United States
7,5,Cody Linley,Julianne Hough,0.0108748551611136,18,Actor/Actress,Texas,United States
7,5,Lance Bass,Lacey Schwimmer,0.3253624124020291,29,Singer/Rapper,Mississippi,United States
7,5,Maurice Greene,Cheryl Burke,0.0017690572237089,34,Athlete,Kansas,United States
7,5,Susan Lucci,Tony Dovolani,0.0010844356636329,61,Actor/Actress,New York,United States
7,5,Toni Braxton,Alec Mazo,0.0010844356636329,40,Singer/Rapper,Maryland,United States
7,5,Warren Sapp,Kym Johnson,0.3253624278940168,35,Athlete,Florida,United States
7,6,Brooke Burke,Derek Hough,0.3262378165224773,37,TV Personality,Connecticut,United States
7,6,Cloris Leachman,Corky Ballas,0.0081005000471628,82,Actor/Actress,Iowa,United States
7,6,Cody Linley,Julianne Hough,0.0117316760309813,18,Actor/Actress,Texas,United States
7,6,Lance Bass,Lacey Schwimmer,0.3262378317058099,29,Singer/Rapper,Mississippi,United States
7,6,Maurice Greene,Cheryl Burke,0.0014286045147312,34,Athlete,Kansas,United States
7,6,Susan Lucci,Tony Dovolani,2.5754309850772303e-05,61,Actor/Actress,New York,United States
7,6,Warren Sapp,Kym Johnson,0.3262378168689864,35,Athlete,Florida,United States
7,7,Brooke Burke,Derek Hough,0.3281043929486387,37,TV Personality,Connecticut,United States
7,7,Cody Linley,Julianne Hough,0.0136054421768707,18,Actor/Actress,Texas,United States
7,7,Lance Bass,Lacey Schwimmer,0.3281043789634497,29,Singer/Rapper,Mississippi,United States
7,7,Maurice Greene,Cheryl Burke,0.0020813934911143,34,Athlete,Kansas,United States
7,7,Susan Lucci,Tony Dovolani,2.394131002219962e-18,61,Actor/Actress,New York,United States
7,7,Warren Sapp,Kym Johnson,0.3281043924199265,35,Athlete,Florida,United States
7,8,Brooke Burke,Derek Hough,0.3289752805441432,37,TV Personality,Connecticut,United States
7,8,Cody Linley,Julianne Hough,0.0113493680281196,18,Actor/Actress,Texas,United States
7,8,Lance Bass,Lacey Schwimmer,0.3289752918082858,29,Singer/Rapper,Mississippi,United States
7,8,Maurice Greene,Cheryl Burke,0.0017247780255877,34,Athlete,Kansas,United States
7,8,Warren Sapp,Kym Johnson,0.3289752815938636,35,Athlete,Florida,United States
7,9,Brooke Burke,Derek Hough,0.3301937713907257,37,TV Personality,Connecticut,United States
7,9,Cody Linley,Julianne Hough,0.009418693695899,18,Actor/Actress,Texas,United States
7,9,Lance Bass,Lacey Schwimmer,0.33019376408171,29,Singer/Rapper,Mississippi,United States
7,9,Warren Sapp,Kym Johnson,0.3301937708316652,35,Athlete,Florida,United States
7,10,Brooke Burke,Derek Hough,0.3333333323480309,37,TV Personality,Connecticut,United States
7,10,Lance Bass,Lacey Schwimmer,0.3333333348720526,29,Singer/Rapper,Mississippi,United States
7,10,Warren Sapp,Kym Johnson,0.3333333327799163,35,Athlete,Florida,United States
8,1,Belinda Carlisle,Jonathan Roberts,9.988131695553285e-18,50,Singer/Rapper,California,United States
8,1,Chuck Wicks,Julianne Hough,0.0133893447855783,29,Singer/Rapper,Delaware,United States
8,1,David Alan Grier,Kym Johnson,1.5311045449416314e-10,52,Actor/Actress,Michigan,United States
8,1,Denise Richards,Maksim Chmerkoskiy,3.9075001898073527e-17,38,Actor/Actress,Illinois,United States
8,1,Gilles Marini,Cheryl Burke,0.2941312492547369,33,Actor/Actress,Unknown,France
8,1,Holly Madison,Dmitry Chaplin,7.623356685295468e-18,30,TV Personality,Oregon,United States
8,1,Lawrence Taylor,Edyta Sliwinska,0.0118181624384794,50,Athlete,Virginia,United States
8,1,Lil' Kim,Derek Hough,0.0074695887587027,34,Singer/Rapper,New York,United States
8,1,Melissa Rycroft,Tony Dovolani,0.2941312489362405,26,TV Personality,Texas,United States
8,1,Shawn Johnson,Mark Ballas,0.2941312499749984,17,Athlete,Iowa,United States
8,1,Steve Wozniak,Karina Smirnoff,0.0174938396111133,58,Entrepreneur,California,United States
8,1,Steve-O,Lacey Schwimmer,0.0209258153035665,34,TV Personality,Unknown,England
8,1,Ty Murray,Chelsie Hightower,0.0465095007834729,39,Athlete,Arizona,United States
8,2,Belinda Carlisle,Jonathan Roberts,1.0673032915938511e-16,50,Singer/Rapper,California,United States
8,2,Chuck Wicks,Julianne Hough,0.0177132466328691,29,Singer/Rapper,Delaware,United States
8,2,David Alan Grier,Kym Johnson,0.0037735849056603,52,Actor/Actress,Michigan,United States
8,2,Denise Richards,Maksim Chmerkoskiy,1.802486065791631e-18,38,Actor/Actress,Illinois,United States
8,2,Gilles Marini,Cheryl Burke,0.2955474439367232,33,Actor/Actress,Unknown,France
8,2,Holly Madison,Dmitry Chaplin,7.738492808774596e-18,30,TV Personality,Oregon,United States
8,2,Lawrence Taylor,Edyta Sliwinska,0.0094119963072643,50,Athlete,Virginia,United States
8,2,Lil' Kim,Derek Hough,0.0062503719837621,34,Singer/Rapper,New York,United States
8,2,Melissa Rycroft,Tony Dovolani,0.2955474429431134,26,TV Personality,Texas,United States
8,2,Shawn Johnson,Mark Ballas,0.2955474428354331,17,Athlete,Iowa,United States
8,2,Steve Wozniak,Karina Smirnoff,0.0246323673574917,58,Entrepreneur,California,United States
8,2,Steve-O,Lacey Schwimmer,0.0163726399226172,34,TV Personality,Unknown,England
8,2,Ty Murray,Chelsie Hightower,0.035203463175065,39,Athlete,Arizona,United States
8,3,Chuck Wicks,Julianne Hough,0.0190494152911194,29,Singer/Rapper,Delaware,United States
8,3,David Alan Grier,Kym Johnson,8.472445763385788e-11,52,Actor/Actress,Michigan,United States
8,3,Denise Richards,Maksim Chmerkoskiy,5.297086764155153e-17,38,Actor/Actress,Illinois,United States
8,3,Gilles Marini,Cheryl Burke,0.2950732225114515,33,Actor/Actress,Unknown,France
8,3,Holly Madison,Dmitry Chaplin,1.9940721503469618e-17,30,TV Personality,Oregon,United States
8,3,Lawrence Taylor,Edyta Sliwinska,0.0111477947064914,50,Athlete,Virginia,United States
8,3,Lil' Kim,Derek Hough,0.0088126397886637,34,Singer/Rapper,New York,United States
8,3,Melissa Rycroft,Tony Dovolani,0.2950732232803008,26,TV Personality,Texas,United States
8,3,Shawn Johnson,Mark Ballas,0.2950732238743017,17,Athlete,Iowa,United States
8,3,Steve Wozniak,Karina Smirnoff,0.0236220472440944,58,Entrepreneur,California,United States
8,3,Steve-O,Lacey Schwimmer,0.0135960208802052,34,TV Personality,Unknown,England
8,3,Ty Murray,Chelsie Hightower,0.0385524123386473,39,Athlete,Arizona,United States
8,4,Chuck Wicks,Julianne Hough,0.0162167306937129,29,Singer/Rapper,Delaware,United States
8,4,David Alan Grier,Kym Johnson,1.122116562044742e-17,52,Actor/Actress,Michigan,United States
8,4,Gilles Marini,Cheryl Burke,0.2995297899299602,33,Actor/Actress,Unknown,France
8,4,Holly Madison,Dmitry Chaplin,3.676391731155821e-11,30,TV Personality,Oregon,United States
8,4,Lawrence Taylor,Edyta Sliwinska,0.0091724175678168,50,Athlete,Virginia,United States
8,4,Lil' Kim,Derek Hough,0.0128410071315833,34,Singer/Rapper,New York,United States
8,4,Melissa Rycroft,Tony Dovolani,0.2995297886788173,26,TV Personality,Texas,United States
8,4,Shawn Johnson,Mark Ballas,0.2995297886928437,17,Athlete,Iowa,United States
8,4,Steve Wozniak,Karina Smirnoff,0.0165289256565986,58,Entrepreneur,California,United States
8,4,Steve-O,Lacey Schwimmer,0.0091463639909476,34,TV Personality,Unknown,England
8,4,Ty Murray,Chelsie Hightower,0.0375051876209552,39,Athlete,Arizona,United States
8,5,Chuck Wicks,Julianne Hough,0.0118108944562917,29,Singer/Rapper,Delaware,United States
8,5,David Alan Grier,Kym Johnson,2.2364670758588887e-19,52,Actor/Actress,Michigan,United States
8,5,Gilles Marini,Cheryl Burke,0.3027979989951685,33,Actor/Actress,Unknown,France
8,5,Lawrence Taylor,Edyta Sliwinska,0.0134033079462385,50,Athlete,Virginia,United States
8,5,Lil' Kim,Derek Hough,0.0044969008646512,34,Singer/Rapper,New York,United States
8,5,Melissa Rycroft,Tony Dovolani,0.3027980000670463,26,TV Personality,Texas,United States
8,5,Shawn Johnson,Mark Ballas,0.3027980000730046,17,Athlete,Iowa,United States
8,5,Steve-O,Lacey Schwimmer,0.019047619047619,34,TV Personality,Unknown,England
8,5,Ty Murray,Chelsie Hightower,0.04284727854998,39,Athlete,Arizona,United States
8,6,Chuck Wicks,Julianne Hough,0.0170009830807092,29,Singer/Rapper,Delaware,United States
8,6,Gilles Marini,Cheryl Burke,0.3032859328052749,33,Actor/Actress,Unknown,France
8,6,Lawrence Taylor,Edyta Sliwinska,0.0090735731019874,50,Athlete,Virginia,United States
