season,week,celebrity_name,ballroom_partner,judge_total,judge_percent,judge_rank,fan_vote_percent,combined_score,eliminated,method,fan_rank,combined_rank
4,10,Apolo Anton Ohno,Julianne Hough,29.3332,0.3397685007685366,1,0.3333333200406128,0.3365509104045747,False,percentage,,
4,10,Joey Fatone,Kym Johnson,28.6665,0.3320460681848982,2,0.3333333417410229,0.3326897049629606,False,percentage,,
4,10,Laila Ali,Maksim Chmerkoskiy,28.333200000000005,0.3281854310465651,3,0.3333333382183643,0.3307593846324647,False,percentage,,
5,1,Albert Reed,Anna Trebunskaya,21.0,0.0817120622568093,5,2.546729287691548e-05,0.0408687647748431,False,percentage,,
5,1,Cameron Mathison,Edyta Sliwinska,21.0,0.0817120622568093,5,0.0,0.0408560311284046,False,percentage,,
5,1,Floyd Mayweather Jr. ,Karina Smirnoff,18.0,0.0700389105058365,11,0.0072338043803365,0.0386363574430865,False,percentage,,
5,1,Helio Castroneves,Julianne Hough,25.0,0.0972762645914396,2,0.3156172313459587,0.2064467479686992,False,percentage,,
5,1,Jane Seymour,Tony Dovolani,24.0,0.0933852140077821,3,0.0081362356120441,0.0507607248099131,False,percentage,,
5,1,Jennie Garth,Derek Hough,21.0,0.0817120622568093,5,1.974545178482618e-06,0.0408570184009939,False,percentage,,
5,1,Josie Maran,Alec Mazo,16.0,0.0622568093385214,12,6.395098751769969e-19,0.0311284046692607,True,percentage,,
5,1,Marie Osmond,Jonathan Roberts,21.0,0.0817120622568093,5,0.3156172419296822,0.1986646520932458,False,percentage,,
5,1,Mark Cuban,Kym Johnson,21.0,0.0817120622568093,5,0.0126750037146402,0.0471935329857247,False,percentage,,
5,1,Mel B,Maksim Chmerkoskiy,24.0,0.0933852140077821,3,0.3156172384659175,0.2045012262368498,False,percentage,,
5,1,Sabrina Bryan,Mark Ballas,26.0,0.1011673151750972,1,2.2425930735364745e-05,0.0505948705529163,False,percentage,,
5,1,Wayne Newton,Cheryl Burke,19.0,0.0739299610894941,10,0.0250533767826297,0.0494916689360619,False,percentage,,
5,2,Albert Reed,Anna Trebunskaya,21.0,0.088235294117647,5,2.5063411928565644e-18,0.0441176470588235,True,percentage,,
5,2,Cameron Mathison,Edyta Sliwinska,21.0,0.088235294117647,5,0.0,0.0441176470588235,False,percentage,,
5,2,Floyd Mayweather Jr. ,Karina Smirnoff,21.0,0.088235294117647,5,0.0068924915242854,0.0475638928209662,False,percentage,,
5,2,Helio Castroneves,Julianne Hough,27.0,0.1134453781512605,1,0.3156856483210605,0.2145655132361605,False,percentage,,
5,2,Jane Seymour,Tony Dovolani,21.0,0.088235294117647,5,0.0081190593633221,0.0481771767404846,False,percentage,,
5,2,Jennie Garth,Derek Hough,21.0,0.088235294117647,5,0.0,0.0441176470588235,False,percentage,,
5,2,Marie Osmond,Jonathan Roberts,24.0,0.1008403361344537,3,0.3156856187023195,0.2082629774183866,False,percentage,,
5,2,Mark Cuban,Kym Johnson,18.0,0.0756302521008403,10,0.0127214675817879,0.0441758598413141,False,percentage,,
5,2,Mel B,Maksim Chmerkoskiy,23.0,0.0966386554621848,4,0.315685630473611,0.2061621429678979,False,percentage,,
5,2,Sabrina Bryan,Mark Ballas,26.0,0.1092436974789916,2,4.1490738340993824e-18,0.0546218487394958,False,percentage,,
5,2,Wayne Newton,Cheryl Burke,15.0,0.0630252100840336,11,0.0252100840336134,0.0441176470588235,False,percentage,,
5,3,Cameron Mathison,Edyta Sliwinska,23.0,0.0962343096234309,7,0.0005477285539221,0.0483910190886765,False,percentage,,
5,3,Floyd Mayweather Jr. ,Karina Smirnoff,21.0,0.0878661087866108,8,0.0079892361692425,0.0479276724779267,False,percentage,,
5,3,Helio Castroneves,Julianne Hough,24.0,0.100418410041841,6,0.3165126434614849,0.2084655267516629,False,percentage,,
5,3,Jane Seymour,Tony Dovolani,27.0,0.1129707112970711,1,0.0089457967133163,0.0609582540051937,False,percentage,,
5,3,Jennie Garth,Derek Hough,26.0,0.1087866108786611,4,0.0002413810279442,0.0545139959533026,False,percentage,,
5,3,Marie Osmond,Jonathan Roberts,26.0,0.1087866108786611,4,0.3165126902248958,0.2126496505517784,False,percentage,,
5,3,Mark Cuban,Kym Johnson,20.0,0.0836820083682008,9,0.012196313142361,0.0479391607552809,False,percentage,,
5,3,Mel B,Maksim Chmerkoskiy,27.0,0.1129707112970711,1,0.3165126732823601,0.2147416922897156,False,percentage,,
5,3,Sabrina Bryan,Mark Ballas,27.0,0.1129707112970711,1,0.0,0.0564853556485355,False,percentage,,
5,3,Wayne Newton,Cheryl Burke,18.0,0.0753138075313807,10,0.0205415374244726,0.0479276724779267,True,percentage,,
5,4,Cameron Mathison,Edyta Sliwinska,27.0,0.1153846153846153,2,0.0031879356127228,0.0592862754986691,False,percentage,,
5,4,Floyd Mayweather Jr. ,Karina Smirnoff,23.0,0.0982905982905982,8,0.0088610033371829,0.0535758008138906,True,percentage,,
5,4,Helio Castroneves,Julianne Hough,27.0,0.1153846153846153,2,0.3195893379493402,0.2174869766669778,False,percentage,,
5,4,Jane Seymour,Tony Dovolani,26.0,0.1111111111111111,5,0.0124278908183331,0.0617695009647221,False,percentage,,
5,4,Jennie Garth,Derek Hough,27.0,0.1153846153846153,2,0.0029322698326797,0.0591584426086475,False,percentage,,
5,4,Marie Osmond,Jonathan Roberts,26.0,0.1111111111111111,5,0.3195892796899742,0.2153501954005426,False,percentage,,
5,4,Mark Cuban,Kym Johnson,22.0,0.094017094017094,9,0.0131345076106871,0.0535758008138906,False,percentage,,
5,4,Mel B,Maksim Chmerkoskiy,26.0,0.1111111111111111,5,0.3195893017154907,0.2153502064133009,False,percentage,,
5,4,Sabrina Bryan,Mark Ballas,30.0,0.1282051282051282,1,0.0006884734335891,0.0644468008193586,False,percentage,,
5,5,Cameron Mathison,Edyta Sliwinska,26.0,0.1306532663316583,3,0.0045709516252502,0.0676121089784542,False,percentage,,
5,5,Helio Castroneves,Julianne Hough,23.0,0.1155778894472361,6,0.32135281201472,0.2184653507309781,False,percentage,,
5,5,Jane Seymour,Tony Dovolani,26.0,0.1306532663316583,3,0.0144570528626428,0.0725551595971506,False,percentage,,
5,5,Jennie Garth,Derek Hough,25.0,0.1256281407035175,5,0.0042849765873281,0.0649565586454228,False,percentage,,
5,5,Marie Osmond,Jonathan Roberts,21.0,0.1055276381909547,7,0.3213528771127559,0.2134402576518553,False,percentage,,
5,5,Mark Cuban,Kym Johnson,21.0,0.1055276381909547,7,0.0125267572707839,0.0590271977308693,True,percentage,,
5,5,Mel B,Maksim Chmerkoskiy,29.0,0.1457286432160804,1,0.3213528539679326,0.2335407485920065,False,percentage,,
5,5,Sabrina Bryan,Mark Ballas,28.0,0.1407035175879397,2,0.0001017185585861,0.0704026180732629,False,percentage,,
5,6,Cameron Mathison,Edyta Sliwinska,25.0,0.1388888888888889,4,0.0063483074559901,0.0726185981724395,False,percentage,,
5,6,Helio Castroneves,Julianne Hough,28.0,0.1555555555555555,2,0.323645248426992,0.2396004019912737,False,percentage,,
5,6,Jane Seymour,Tony Dovolani,22.0,0.1222222222222222,7,0.0166666666666666,0.0694444444444444,False,percentage,,
5,6,Jennie Garth,Derek Hough,27.0,0.15,3,0.0060493857613072,0.0780246928806536,False,percentage,,
5,6,Marie Osmond,Jonathan Roberts,23.0,0.1277777777777777,6,0.3236451839817654,0.2257114808797715,False,percentage,,
5,6,Mel B,Maksim Chmerkoskiy,30.0,0.1666666666666666,1,0.3236452077072785,0.2451559371869726,False,percentage,,
5,6,Sabrina Bryan,Mark Ballas,25.0,0.1388888888888889,4,0.0,0.0694444444444444,True,percentage,,
5,7,Cameron Mathison,Edyta Sliwinska,25.5,0.1634615384615384,5,0.0074820496714232,0.0854717940664808,False,percentage,,
5,7,Helio Castroneves,Julianne Hough,26.0,0.1666666666666666,3,0.3249408190343752,0.2458037428505209,False,percentage,,
5,7,Jane Seymour,Tony Dovolani,25.0,0.1602564102564102,6,0.0106871778765514,0.0854717940664808,True,percentage,,
5,7,Jennie Garth,Derek Hough,26.5,0.1698717948717948,2,0.0070082184296024,0.0884400066506986,False,percentage,,
5,7,Marie Osmond,Jonathan Roberts,26.0,0.1666666666666666,3,0.324940877593645,0.2458037721301558,False,percentage,,
5,7,Mel B,Maksim Chmerkoskiy,27.0,0.173076923076923,1,0.3249408573944026,0.2490088902356628,False,percentage,,
5,8,Cameron Mathison,Edyta Sliwinska,25.5,0.1939163498098859,3,0.0059120499907052,0.0999141999002956,True,percentage,,
5,8,Helio Castroneves,Julianne Hough,28.5,0.2167300380228136,1,0.3281245646233959,0.2724273013231048,False,percentage,,
5,8,Jennie Garth,Derek Hough,25.0,0.1901140684410646,4,0.0097143313595266,0.0999141999002956,False,percentage,,
5,8,Marie Osmond,Jonathan Roberts,24.5,0.1863117870722433,5,0.3281245187089897,0.2572181528906165,False,percentage,,
5,8,Mel B,Maksim Chmerkoskiy,28.0,0.2129277566539923,2,0.3281245353173825,0.2705261459856874,False,percentage,,
5,9,Helio Castroneves,Julianne Hough,30.0,0.2564102564102564,1,0.3303741477729387,0.2933922020915975,False,percentage,,
5,9,Jennie Garth,Derek Hough,29.0,0.2478632478632478,3,0.008877506773485,0.1283703773183664,True,percentage,,
5,9,Marie Osmond,Jonathan Roberts,28.0,0.2393162393162393,4,0.3303741777022154,0.2848452085092273,False,percentage,,
5,9,Mel B,Maksim Chmerkoskiy,30.0,0.2564102564102564,1,0.3303741677513608,0.2933922120808086,False,percentage,,
5,10,Helio Castroneves,Julianne Hough,27.999900000000004,0.352940954028016,2,0.3333333386045088,0.3431371463162624,False,percentage,,
5,10,Marie Osmond,Jonathan Roberts,23.0,0.2899168190830813,3,0.3333333286737445,0.3116250738784129,False,percentage,,
5,10,Mel B,Maksim Chmerkoskiy,28.3332,0.3571422268889025,1,0.3333333327217466,0.3452377798053246,False,percentage,,
6,1,Adam Carolla,Julianne Hough,15.0,0.0617283950617283,11,0.0001556968022443,0.0309420459319863,False,percentage,,
6,1,Cristian de la Fuente,Cheryl Burke,21.0,0.0864197530864197,6,0.3293080905933877,0.2078639218399037,False,percentage,,
6,1,Jason Taylor,Edyta Sliwinska,22.0,0.0905349794238683,4,0.3293075877850743,0.2099212836044713,False,percentage,,
6,1,Kristi Yamaguchi,Mark Ballas,27.0,0.1111111111111111,1,0.3293064044335668,0.2202087577723389,False,percentage,,
6,1,Mario,Karina Smirnoff,24.0,0.0987654320987654,2,2.788621498329661e-05,0.0493966591568743,False,percentage,,
6,1,Marissa Jaret Winokur,Tony Dovolani,18.0,0.074074074074074,8,0.0111890481028866,0.0426315610884803,False,percentage,,
6,1,Marlee Matlin,Fabian Sanchez,22.0,0.0905349794238683,4,0.0001729310042539,0.0453539552140611,False,percentage,,
6,1,Monica Seles,Jonathan Roberts,15.0,0.0617283950617283,11,6.952723405079749e-05,0.0308989611478895,False,percentage,,
6,1,Penn Jillette,Kym Johnson,16.0,0.0658436213991769,10,6.952723529287375e-05,0.0329565743172349,False,percentage,,
6,1,Priscilla Presley,Louis van Amstel,24.0,0.0987654320987654,2,0.0001653425222899,0.0494653873105276,False,percentage,,
6,1,Shannon Elizabeth,Derek Hough,21.0,0.0864197530864197,6,0.0002204515581718,0.0433201023222958,False,percentage,,
6,1,Steve Guttenberg,Anna Trebunskaya,18.0,0.074074074074074,8,7.506513797432426e-06,0.0370407902939357,False,percentage,,
6,2,Adam Carolla,Julianne Hough,19.0,0.0739299610894941,9,0.0001058681264678,0.037017914607981,False,percentage,,
6,2,Cristian de la Fuente,Cheryl Burke,20.0,0.0778210116731517,8,0.3293161296808831,0.2035685706770174,False,percentage,,
6,2,Jason Taylor,Edyta Sliwinska,27.0,0.1050583657587548,1,0.3293177303686912,0.217188048063723,False,percentage,,
6,2,Kristi Yamaguchi,Mark Ballas,27.0,0.1050583657587548,1,0.3293208052112784,0.2171895854850166,False,percentage,,
6,2,Mario,Karina Smirnoff,26.0,0.1011673151750972,3,9.916190099694215e-06,0.0505886156825984,False,percentage,,
6,2,Marissa Jaret Winokur,Tony Dovolani,21.0,0.0817120622568093,6,0.0111385961817637,0.0464253292192865,False,percentage,,
6,2,Marlee Matlin,Fabian Sanchez,24.0,0.0933852140077821,4,0.0001984432816793,0.0467918286447307,False,percentage,,
6,2,Monica Seles,Jonathan Roberts,15.0,0.0583657587548638,12,8.734204772580537e-05,0.0292265504012948,True,percentage,,
6,2,Penn Jillette,Kym Johnson,17.0,0.0661478599221789,10,8.734205079791109e-05,0.0331176009864884,True,percentage,,
6,2,Priscilla Presley,Louis van Amstel,21.0,0.0817120622568093,6,0.0001323025558621,0.0409221824063357,False,percentage,,
6,2,Shannon Elizabeth,Derek Hough,24.0,0.0933852140077821,4,0.0002674715339313,0.0468263427708567,False,percentage,,
6,2,Steve Guttenberg,Anna Trebunskaya,16.0,0.0622568093385214,11,1.805277081943852e-05,0.0311374310546704,False,percentage,,
6,3,Adam Carolla,Julianne Hough,21.0,0.0921052631578947,6,0.000142465653728,0.0461238644058114,False,percentage,,
6,3,Cristian de la Fuente,Cheryl Burke,25.0,0.1096491228070175,3,0.3293765181669149,0.2195128204869662,False,percentage,,
6,3,Jason Taylor,Edyta Sliwinska,23.0,0.1008771929824561,5,0.3293736094219383,0.2151254012021972,False,percentage,,
6,3,Kristi Yamaguchi,Mark Ballas,27.0,0.1184210526315789,1,0.3293699037972665,0.2238954782144227,False,percentage,,
6,3,Mario,Karina Smirnoff,21.0,0.0921052631578947,6,4.202751058463399e-05,0.0460736453342396,False,percentage,,
6,3,Marissa Jaret Winokur,Tony Dovolani,19.0,0.0833333333333333,10,0.0111598961593628,0.0472466147463481,False,percentage,,
6,3,Marlee Matlin,Fabian Sanchez,21.0,0.0921052631578947,6,0.0001173234479363,0.0461112933029155,False,percentage,,
6,3,Priscilla Presley,Louis van Amstel,26.0,0.1140350877192982,2,0.0002080145687158,0.057121551144007,False,percentage,,
6,3,Shannon Elizabeth,Derek Hough,24.0,0.1052631578947368,4,0.0001911034973992,0.052727130696068,False,percentage,,
6,3,Steve Guttenberg,Anna Trebunskaya,21.0,0.0921052631578947,6,1.9137776153081072e-05,0.0460622004670239,True,percentage,,
6,4,Adam Carolla,Julianne Hough,19.0,0.0844444444444444,9,0.0001407995696168,0.0422926220070306,True,percentage,,
6,4,Cristian de la Fuente,Cheryl Burke,26.0,0.1155555555555555,4,0.3294123385349002,0.2224839470452279,False,percentage,,
6,4,Jason Taylor,Edyta Sliwinska,29.0,0.1288888888888889,1,0.3294167214231728,0.2291528051560308,False,percentage,,
6,4,Kristi Yamaguchi,Mark Ballas,29.0,0.1288888888888889,1,0.329419503436849,0.2291541961628689,False,percentage,,
6,4,Mario,Karina Smirnoff,24.0,0.1066666666666666,5,1.82386811710635e-05,0.0533424526739188,False,percentage,,
6,4,Marissa Jaret Winokur,Tony Dovolani,24.0,0.1066666666666666,5,0.0111570636629317,0.0589118651647992,False,percentage,,
6,4,Marlee Matlin,Fabian Sanchez,24.0,0.1066666666666666,5,0.0001576639226517,0.0534121652946592,False,percentage,,
6,4,Priscilla Presley,Louis van Amstel,22.0,0.0977777777777777,8,8.353617141846874e-05,0.0489306569745981,False,percentage,,
6,4,Shannon Elizabeth,Derek Hough,28.0,0.1244444444444444,3,0.0001941345972881,0.0623192895208663,False,percentage,,
6,5,Cristian de la Fuente,Cheryl Burke,23.0,0.1173469387755102,5,0.3294287601965575,0.2233878494860338,False,percentage,,
6,5,Jason Taylor,Edyta Sliwinska,27.0,0.1377551020408163,2,0.3294229741846023,0.2335890381127093,False,percentage,,
6,5,Kristi Yamaguchi,Mark Ballas,29.0,0.1479591836734693,1,0.3294223787551231,0.2386907812142962,False,percentage,,
6,5,Mario,Karina Smirnoff,27.0,0.1377551020408163,2,3.884529029422822e-05,0.0688969736655552,False,percentage,,
6,5,Marissa Jaret Winokur,Tony Dovolani,24.0,0.1224489795918367,4,0.0112189324837631,0.0668339560377999,False,percentage,,
6,5,Marlee Matlin,Fabian Sanchez,22.0,0.1122448979591836,7,0.0001606692969154,0.0562027836280495,False,percentage,,
6,5,Priscilla Presley,Louis van Amstel,21.0,0.1071428571428571,8,0.000110775256705,0.053626816199781,True,percentage,,
6,5,Shannon Elizabeth,Derek Hough,23.0,0.1173469387755102,5,0.0001966645360392,0.0587718016557747,False,percentage,,
6,6,Cristian de la Fuente,Cheryl Burke,27.0,0.15,3,0.3294554955602661,0.239727747780133,False,percentage,,
6,6,Jason Taylor,Edyta Sliwinska,24.0,0.1333333333333333,5,0.3294622492963207,0.231397791314827,False,percentage,,
6,6,Kristi Yamaguchi,Mark Ballas,30.0,0.1666666666666666,1,0.3294602037678057,0.2480634352172361,False,percentage,,
6,6,Mario,Karina Smirnoff,28.0,0.1555555555555555,2,5.04298830297904e-05,0.0778029927192926,False,percentage,,
6,6,Marissa Jaret Winokur,Tony Dovolani,26.0,0.1444444444444444,4,0.0112345153104189,0.0778394798774316,False,percentage,,
6,6,Marlee Matlin,Fabian Sanchez,21.0,0.1166666666666666,7,0.0001571578871668,0.0584119122769167,True,percentage,,
6,6,Shannon Elizabeth,Derek Hough,24.0,0.1333333333333333,5,0.0001799482949919,0.0667566408141626,False,percentage,,
6,7,Cristian de la Fuente,Cheryl Burke,23.0,0.1488673139158576,6,0.329543319702976,0.2392053168094168,False,percentage,,
6,7,Jason Taylor,Edyta Sliwinska,27.5,0.1779935275080906,1,0.3295364041912329,0.2537649658496618,False,percentage,,
6,7,Kristi Yamaguchi,Mark Ballas,27.0,0.174757281553398,2,0.3295405435689325,0.2521489125611653,False,percentage,,
6,7,Mario,Karina Smirnoff,25.5,0.1650485436893204,4,6.714239050694399e-05,0.0825578430399136,False,percentage,,
6,7,Marissa Jaret Winokur,Tony Dovolani,26.0,0.1682847896440129,3,0.0112725932588533,0.0897786914514331,False,percentage,,
6,7,Shannon Elizabeth,Derek Hough,25.5,0.1650485436893204,4,3.999688749812261e-05,0.0825442702884092,True,percentage,,
6,8,Cristian de la Fuente,Cheryl Burke,28.5,0.2134831460674157,1,0.3295856035634117,0.2715343748154137,False,percentage,,
6,8,Jason Taylor,Edyta Sliwinska,26.0,0.1947565543071161,4,0.3295916436328343,0.2621740989699752,False,percentage,,
6,8,Kristi Yamaguchi,Mark Ballas,27.5,0.2059925093632958,2,0.3295867977475742,0.267789653555435,False,percentage,,
6,8,Mario,Karina Smirnoff,26.5,0.198501872659176,3,3.4103605891068184e-19,0.099250936329588,True,percentage,,
6,8,Marissa Jaret Winokur,Tony Dovolani,25.0,0.1872659176029962,5,0.0112359550561797,0.099250936329588,False,percentage,,
6,9,Cristian de la Fuente,Cheryl Burke,28.0,0.2545454545454545,2,0.3303470869281508,0.2924462707368027,False,percentage,,
6,9,Jason Taylor,Edyta Sliwinska,27.5,0.25,3,0.3303429533034498,0.2901714766517249,False,percentage,,
6,9,Kristi Yamaguchi,Mark Ballas,28.5,0.2590909090909091,1,0.3303468006570457,0.2947188548739774,False,percentage,,
6,9,Marissa Jaret Winokur,Tony Dovolani,26.0,0.2363636363636363,4,0.0089631591113537,0.122663397737495,True,percentage,,
6,10,Cristian de la Fuente,Cheryl Burke,26.0,0.3076923076923077,3,0.3333328388828495,0.3205125732875786,False,percentage,,
6,10,Jason Taylor,Edyta Sliwinska,28.5,0.3372781065088757,2,0.3333343096120673,0.3353062080604715,False,percentage,,
6,10,Kristi Yamaguchi,Mark Ballas,30.0,0.3550295857988165,1,0.3333328515050832,0.3441812186519498,False,percentage,,
7,1,Brooke Burke,Derek Hough,24.5,0.0972222222222222,1,0.3187003382238969,0.2079612802230595,False,percentage,,
7,1,Cloris Leachman,Corky Ballas,16.0,0.0634920634920634,12,0.0099206349206349,0.0367063492063492,False,percentage,,
7,1,Cody Linley,Julianne Hough,20.5,0.0813492063492063,6,0.0042193599423834,0.0427842831457949,False,percentage,,
7,1,Jeffrey Ross,Edyta Sliwinska,12.0,0.0476190476190476,13,0.0257920958814709,0.0367055717502592,True,percentage,,
7,1,Kim Kardashian,Mark Ballas,18.5,0.0734126984126984,8,6.525644004442098e-19,0.0367063492063492,False,percentage,,
7,1,Lance Bass,Lacey Schwimmer,21.5,0.0853174603174603,3,0.3187003359967836,0.2020088981571219,False,percentage,,
7,1,Maurice Greene,Cheryl Burke,19.5,0.0773809523809523,7,0.0,0.0386904761904761,False,percentage,,
7,1,Misty May-Treanor,Maksim Chmerkoskiy,21.0,0.0833333333333333,5,2.9970999025730597e-18,0.0416666666666666,False,percentage,,
7,1,Rocco DiSpirito,Karina Smirnoff,17.5,0.0694444444444444,11,0.0039668962882806,0.0367056703663625,False,percentage,,
7,1,Susan Lucci,Tony Dovolani,18.5,0.0734126984126984,8,0.0,0.0367063492063492,False,percentage,,
7,1,Ted McGinley,Inna Brayer,18.5,0.0734126984126984,8,2.8037987364383647e-18,0.0367063492063492,True,percentage,,
7,1,Toni Braxton,Alec Mazo,22.5,0.0892857142857142,2,0.0,0.0446428571428571,False,percentage,,
7,1,Warren Sapp,Kym Johnson,21.5,0.0853174603174603,3,0.3187003387465492,0.2020088995320048,False,percentage,,
7,2,Brooke Burke,Derek Hough,24.0,0.1085972850678733,1,0.3219120696333446,0.2152546773506089,False,percentage,,
7,2,Cloris Leachman,Corky Ballas,15.0,0.0678733031674208,11,0.0112889417612609,0.0395811224643408,False,percentage,,
7,2,Cody Linley,Julianne Hough,21.0,0.0950226244343891,4,0.0074259795686364,0.0512243020015127,False,percentage,,
7,2,Kim Kardashian,Mark Ballas,17.0,0.0769230769230769,9,0.0016522644974425,0.0392876707102597,True,percentage,,
7,2,Lance Bass,Lacey Schwimmer,20.0,0.090497737556561,7,0.3219120761580195,0.2062049068572903,False,percentage,,
7,2,Maurice Greene,Cheryl Burke,19.0,0.085972850678733,8,0.0020016120625622,0.0439872313706476,False,percentage,,
7,2,Misty May-Treanor,Maksim Chmerkoskiy,21.0,0.0950226244343891,4,0.0020184306197174,0.0485205275270533,False,percentage,,
7,2,Rocco DiSpirito,Karina Smirnoff,16.0,0.0723981900452488,10,0.0061771513752705,0.0392876707102597,False,percentage,,
7,2,Susan Lucci,Tony Dovolani,21.0,0.0950226244343891,4,0.0018239938054777,0.0484233091199334,False,percentage,,
