season,week,celebrity_name,ballroom_partner,method,estimated_vote_percent,lower_bound,upper_bound,uncertainty_range,relative_uncertainty,judge_percent,combined_score,eliminated
4,4,Billy Ray Cyrus,Karina Smirnoff,percentage,0.0253576833495276,0.01750673826041714,0.03320862843863806,0.01570189017822092,0.6192162731030174,0.1105263157894736,0.0679419995695006,False
4,5,Billy Ray Cyrus,Karina Smirnoff,percentage,0.0280974847865563,0.02024653969744584,0.035948429875666765,0.015701890178220924,0.5588361484133181,0.096590909090909,0.0623441969387327,False
4,6,Billy Ray Cyrus,Karina Smirnoff,percentage,0.0309846628890278,0.02313371779991734,0.03883560797813826,0.01570189017822092,0.5067633052667883,0.1235294117647058,0.0772570373268668,False
4,7,Billy Ray Cyrus,Karina Smirnoff,percentage,0.033896156815201,0.02604521172609054,0.04174710190431146,0.01570189017822092,0.4632351172974065,0.1229773462783171,0.0784367515467591,False
4,8,Billy Ray Cyrus,Karina Smirnoff,percentage,0.0312119783332266,0.02336103324411614,0.03906292342233706,0.01570189017822092,0.5030725707477994,0.1513944223107569,0.0913032003219918,True
4,1,Clyde Drexler,Elena Grinenko,percentage,0.0252398403928493,0.02008376036963836,0.03039592041606024,0.010312160046421881,0.4085667692789143,0.0776699029126213,0.0514548716527353,False
4,2,Clyde Drexler,Elena Grinenko,percentage,0.0215616288027186,0.01640554877950766,0.02671770882592954,0.010312160046421881,0.47826442708825745,0.073469387755102,0.0475155082789103,False
4,3,Clyde Drexler,Elena Grinenko,percentage,0.0238587379145741,0.01870265789136316,0.029014817937785035,0.010312160046421874,0.4322173320040829,0.073394495412844,0.048626616663709,False
4,4,Clyde Drexler,Elena Grinenko,percentage,0.0217026467736547,0.01654656675044376,0.026858726796865635,0.010312160046421874,0.4751567932691059,0.0789473684210526,0.0503250075973537,False
4,5,Clyde Drexler,Elena Grinenko,percentage,0.0176411705593835,0.01248509053617256,0.022797250582594436,0.010312160046421876,0.5845507820305463,0.0738636363636363,0.0457524034615099,True
4,1,Heather Mills,Jonathan Roberts,percentage,2.5093242975542125e-10,0.0,0.0003618141081841971,0.0003618141081841971,1441878.630581348,0.087378640776699,0.0436893205138157,False
4,2,Heather Mills,Jonathan Roberts,percentage,0.0004854242924973,0.00012361043524553267,0.0008472381497490674,0.0007236277145035347,1.4907117869622473,0.0979591836734693,0.0492223039829833,False
4,3,Heather Mills,Jonathan Roberts,percentage,6.484423883444106e-11,0.0,0.00036181392209600616,0.00036181392209600616,5579738.903555979,0.110091743119266,0.0550458715920551,False
4,4,Heather Mills,Jonathan Roberts,percentage,3.306528168700601e-13,0.0,0.00036181385758242017,0.00036181385758242017,1094240965.5158198,0.1210526315789473,0.060526315789639,False
4,5,Heather Mills,Jonathan Roberts,percentage,0.0,0.0,0.00036181385725176735,0.00036181385725176735,0.0,0.1193181818181818,0.0596590909090909,False
4,6,Heather Mills,Jonathan Roberts,percentage,6.330394552588016e-12,0.0,0.0003618138635821619,0.0003618138635821619,57155025.7375733,0.1352941176470588,0.0676470588266946,True
4,1,Ian Ziering,Cheryl Burke,percentage,0.0045734434711964,0.0,0.009196388686793667,0.009196388686793667,2.0108237359251575,0.1019417475728155,0.053257595522006,False
4,2,Ian Ziering,Cheryl Burke,percentage,0.0041081575192816,0.0,0.008731102734878867,0.008731102734878867,2.1253086557415375,0.0897959183673469,0.0469520379433142,False
4,3,Ian Ziering,Cheryl Burke,percentage,0.0033933306820273,0.0,0.008016275897624568,0.008016275897624568,2.36236212995173,0.110091743119266,0.0567425369006466,False
4,4,Ian Ziering,Cheryl Burke,percentage,0.0019809113710315,0.0,0.006603856586628767,0.006603856586628767,3.333746619461328,0.1263157894736842,0.0641483504223578,False
4,5,Ian Ziering,Cheryl Burke,percentage,0.0004733569478798,0.0,0.005096302163477067,0.005096302163477067,10.76629842723081,0.1363636363636363,0.068418496655758,False
4,6,Ian Ziering,Cheryl Burke,percentage,0.0004995888487492,0.0,0.005122534064346467,0.005122534064346467,10.253499607069983,0.1411764705882353,0.0708380297184922,False
4,7,Ian Ziering,Cheryl Burke,percentage,0.0004868933862383,0.0,0.005109838601835568,0.005109838601835568,10.494779239688958,0.174757281553398,0.0876220874698182,False
4,8,Ian Ziering,Cheryl Burke,percentage,0.0015926708772964,0.0,0.006215616092893667,0.006215616092893667,3.902636873378909,0.1872509960159362,0.0944218334466163,False
4,9,Ian Ziering,Cheryl Burke,percentage,0.0077704150329657,0.0031474698173684324,0.012393360248562968,0.009245890431194535,1.1898837310451482,0.2447257383966244,0.1262480767147951,True
4,1,Joey Fatone,Kym Johnson,percentage,0.3111468392709974,0.2953259653141587,0.3269677132278361,0.031641747913677354,0.10169393970966409,0.116504854368932,0.2138258468199647,False
4,2,Joey Fatone,Kym Johnson,percentage,0.3113577105171975,0.29553683656035884,0.3271785844740362,0.031641747913677354,0.10162506610521102,0.0979591836734693,0.2046584470953334,False
4,3,Joey Fatone,Kym Johnson,percentage,0.3113568675831973,0.29553599362635863,0.327177741540036,0.031641747913677354,0.10162534123395367,0.110091743119266,0.2107243053512317,False
4,4,Joey Fatone,Kym Johnson,percentage,0.3122981102984626,0.29647723634162393,0.3281189842553013,0.031641747913677354,0.1013190501967412,0.1473684210526315,0.2298332656755471,False
4,5,Joey Fatone,Kym Johnson,percentage,0.3122981179582005,0.29647724400136183,0.3281189919150392,0.031641747913677354,0.10131904771168822,0.1420454545454545,0.2271717862518275,False
4,6,Joey Fatone,Kym Johnson,percentage,0.3149954808826696,0.2991746069258309,0.3308163548395083,0.031641747913677354,0.10045143449363758,0.1588235294117647,0.2369095051472171,False
4,7,Joey Fatone,Kym Johnson,percentage,0.3181248035242261,0.30230392956738744,0.3339456774810648,0.031641747913677354,0.09946331616757366,0.1909385113268608,0.2545316574255435,False
4,8,Joey Fatone,Kym Johnson,percentage,0.3223984819707519,0.3065776080139132,0.33821935592759056,0.031641747913677354,0.09814484150253507,0.2191235059760956,0.2707609939734238,False
4,9,Joey Fatone,Kym Johnson,percentage,0.3307431739556288,0.3149222999987901,0.3465640479124675,0.031641747913677354,0.09566863477558055,0.2531645569620253,0.291953865458827,False
4,10,Joey Fatone,Kym Johnson,percentage,0.3333333417410229,0.31751246778418424,0.3491542156978616,0.031641747913677354,0.09492524134672617,0.3320460681848982,0.3326897049629606,False
4,1,John Ratzenberger,Edyta Sliwinska,percentage,0.0115895768662027,0.0034143238443271728,0.019764829888078227,0.016350506043751052,1.4107940464532471,0.0825242718446602,0.0470569243554314,False
4,2,John Ratzenberger,Edyta Sliwinska,percentage,0.0118727740368993,0.0036975210150237726,0.02004802705877483,0.016350506043751056,1.3771428642485275,0.0857142857142857,0.0487935298755925,False
4,3,John Ratzenberger,Edyta Sliwinska,percentage,0.0126182398903761,0.004442986868500573,0.02079349291225163,0.016350506043751056,1.2957834203343641,0.091743119266055,0.0521806795782156,False
4,4,John Ratzenberger,Edyta Sliwinska,percentage,0.0140645067198187,0.0058892536979431725,0.022239759741694228,0.016350506043751056,1.1625367579163717,0.0842105263157894,0.0491375165178041,False
4,5,John Ratzenberger,Edyta Sliwinska,percentage,0.0168935423179622,0.008718289296086671,0.025068795339837725,0.016350506043751052,0.9678553932626812,0.1022727272727272,0.0595831347953447,False
4,6,John Ratzenberger,Edyta Sliwinska,percentage,0.0235294117684329,0.015354158746557373,0.03170466479030843,0.01635050604375106,0.6948965067493496,0.1117647058823529,0.0676470588253929,False
4,7,John Ratzenberger,Edyta Sliwinska,percentage,0.0112424351321459,0.0030671821102703726,0.01941768815402143,0.01635050604375106,1.4543562717119414,0.145631067961165,0.0784367515466555,True
4,1,Laila Ali,Maksim Chmerkoskiy,percentage,0.3111468316508098,0.295325956643603,0.3269677066580166,0.031641750014413605,0.10169394895180593,0.1116504854368932,0.2113986585438515,False
4,2,Laila Ali,Maksim Chmerkoskiy,percentage,0.3113577268957786,0.2955368518885718,0.3271786019029854,0.031641750014413605,0.10162506750637061,0.110204081632653,0.2107809042642158,False
4,3,Laila Ali,Maksim Chmerkoskiy,percentage,0.3113568397074251,0.2955359647002183,0.3271777147146319,0.031641750014413605,0.10162535707950605,0.0963302752293578,0.2038435574683914,False
4,4,Laila Ali,Maksim Chmerkoskiy,percentage,0.3122981387581302,0.29647726375092337,0.328119013765337,0.031641750014413605,0.10131904769025737,0.1105263157894736,0.2114122272738019,False
4,5,Laila Ali,Maksim Chmerkoskiy,percentage,0.3122980896085378,0.296477214601331,0.3281189646157446,0.031641750014413605,0.10131906363588772,0.1590909090909091,0.2356944993497234,False
4,6,Laila Ali,Maksim Chmerkoskiy,percentage,0.3149954978122948,0.299174622805088,0.3308163728195016,0.031641750014413605,0.10045143576391324,0.1647058823529411,0.239850690082618,False
4,7,Laila Ali,Maksim Chmerkoskiy,percentage,0.3181247942399121,0.3023039192327053,0.3339456692471189,0.031641750014413605,0.09946332567385852,0.1909385113268608,0.2545316527833864,False
4,8,Laila Ali,Maksim Chmerkoskiy,percentage,0.3223984799926608,0.306577604985454,0.3382193549998676,0.031641750014413605,0.0981448486206694,0.2111553784860557,0.2667769292393583,False
4,9,Laila Ali,Maksim Chmerkoskiy,percentage,0.3307431763964349,0.3149223013892281,0.3465640514036417,0.031641750014413605,0.09566864042113213,0.2531645569620253,0.2919538666792301,False
4,10,Laila Ali,Maksim Chmerkoskiy,percentage,0.3333333382183643,0.3175124632111575,0.3491542132255711,0.031641750014413605,0.09492524865210247,0.3281854310465651,0.3307593846324647,False
4,1,Leeza Gibbons,Tony Dovolani,percentage,8.322936067153208e-11,0.0,0.00025970458710072663,0.00025970458710072663,3120348.2161260485,0.0728155339805825,0.0364077670319059,False
4,2,Leeza Gibbons,Tony Dovolani,percentage,0.0,0.0,0.00025970450387136594,0.00025970450387136594,0.0,0.0857142857142857,0.0428571428571428,False
4,3,Leeza Gibbons,Tony Dovolani,percentage,0.0002998810396553,4.017653578393404e-05,0.000559585543526666,0.000519409007742732,1.732050176762658,0.110091743119266,0.0551958120794607,False
4,4,Leeza Gibbons,Tony Dovolani,percentage,2.4441739725119623e-10,0.0,0.0002597047482887632,0.0002597047482887632,1062546.083910122,0.0842105263157894,0.0421052632801034,True
4,1,Paulina Porizkova,Alec Mazo,percentage,1.2130067064173326e-10,6.8660113444529374e-12,2.3573532993901356e-10,2.288693185945606e-10,1.8867935138671736,0.0922330097087378,0.0461165049150192,False
4,2,Paulina Porizkova,Alec Mazo,percentage,6.866011344452938e-12,0.0,1.2130067064173326e-10,1.2130067064173326e-10,17.666832248934785,0.0857142857142857,0.0428571428605758,True
4,1,Shandi Finnessey,Brian Fortuna,percentage,0.0032100059921595,0.0005460450665643788,0.005873966917754622,0.005327921851190243,1.6597856403395481,0.0922330097087378,0.0477215078504486,False
4,2,Shandi Finnessey,Brian Fortuna,percentage,0.004081632909341,0.0014176719837458787,0.006745593834936121,0.005327921851190243,1.3053407715811616,0.0816326530612244,0.0428571429852827,False
4,3,Shandi Finnessey,Brian Fortuna,percentage,0.0009229581473291,0.0,0.0035869190729242214,0.0035869190729242214,3.8863290641121897,0.0963302752293578,0.0486266166883434,True
5,1,Albert Reed,Anna Trebunskaya,percentage,2.546729287691548e-05,2.5038293920837118e-18,5.0934585753828455e-05,5.093458575382595e-05,1.999999999999803,0.0817120622568093,0.0408687647748431,False
5,2,Albert Reed,Anna Trebunskaya,percentage,2.5063411928565644e-18,0.0,2.5467292876915484e-05,2.5467292876915484e-05,10161143642174.88,0.088235294117647,0.0441176470588235,True
5,1,Cameron Mathison,Edyta Sliwinska,percentage,0.0,0.0,0.005667781221882057,0.005667781221882057,0.0,0.0817120622568093,0.0408560311284046,False
5,2,Cameron Mathison,Edyta Sliwinska,percentage,0.0,0.0,0.005667781221882057,0.005667781221882057,0.0,0.088235294117647,0.0441176470588235,False
5,3,Cameron Mathison,Edyta Sliwinska,percentage,0.0005477285539221,0.0,0.006215509775804157,0.006215509775804157,11.347792134072584,0.0962343096234309,0.0483910190886765,False
5,4,Cameron Mathison,Edyta Sliwinska,percentage,0.0031879356127228,0.0,0.008855716834604857,0.008855716834604857,2.777884471462469,0.1153846153846153,0.0592862754986691,False
5,5,Cameron Mathison,Edyta Sliwinska,percentage,0.0045709516252502,0.0,0.010238732847132257,0.010238732847132257,2.2399565094001233,0.1306532663316583,0.0676121089784542,False
5,6,Cameron Mathison,Edyta Sliwinska,percentage,0.0063483074559901,0.0006805262341080427,0.012016088677872157,0.011335562443764114,1.7856038829795757,0.1388888888888889,0.0726185981724395,False
5,7,Cameron Mathison,Edyta Sliwinska,percentage,0.0074820496714232,0.001814268449541143,0.013149830893305257,0.011335562443764114,1.5150343744788208,0.1634615384615384,0.0854717940664808,False
5,8,Cameron Mathison,Edyta Sliwinska,percentage,0.0059120499907052,0.0002442687688231429,0.011579831212587257,0.011335562443764114,1.9173657972421827,0.1939163498098859,0.0999141999002956,True
5,1,Floyd Mayweather Jr. ,Karina Smirnoff,percentage,0.0072338043803365,0.005719471716469723,0.008748137044203278,0.0030286653277335545,0.41868222701270613,0.0700389105058365,0.0386363574430865,False
5,2,Floyd Mayweather Jr. ,Karina Smirnoff,percentage,0.0068924915242854,0.005378158860418624,0.008406824188152178,0.0030286653277335545,0.43941516896497895,0.088235294117647,0.0475638928209662,False
5,3,Floyd Mayweather Jr. ,Karina Smirnoff,percentage,0.0079892361692425,0.006474903505375724,0.009503568833109278,0.0030286653277335545,0.37909322788497785,0.0878661087866108,0.0479276724779267,False
5,4,Floyd Mayweather Jr. ,Karina Smirnoff,percentage,0.0088610033371829,0.007346670673316124,0.010375336001049678,0.0030286653277335545,0.3417971094790752,0.0982905982905982,0.0535758008138906,True
5,1,Helio Castroneves,Julianne Hough,percentage,0.3156172313459587,0.30368460466118696,0.32754985803073045,0.023865253369543482,0.07561454508605069,0.0972762645914396,0.2064467479686992,False
5,2,Helio Castroneves,Julianne Hough,percentage,0.3156856483210605,0.30375302163628876,0.32761827500583224,0.023865253369543482,0.07559815752305565,0.1134453781512605,0.2145655132361605,False
5,3,Helio Castroneves,Julianne Hough,percentage,0.3165126434614849,0.30458001677671315,0.32844527014625663,0.023865253369543482,0.07540063205231025,0.100418410041841,0.2084655267516629,False
5,4,Helio Castroneves,Julianne Hough,percentage,0.3195893379493402,0.30765671126456845,0.33152196463411193,0.023865253369543482,0.07467474829628544,0.1153846153846153,0.2174869766669778,False
5,5,Helio Castroneves,Julianne Hough,percentage,0.32135281201472,0.30942018532994825,0.33328543869949173,0.023865253369543482,0.07426495887781527,0.1155778894472361,0.2184653507309781,False
5,6,Helio Castroneves,Julianne Hough,percentage,0.323645248426992,0.31171262174222025,0.33557787511176373,0.023865253369543482,0.07373892706763163,0.1555555555555555,0.2396004019912737,False
5,7,Helio Castroneves,Julianne Hough,percentage,0.3249408190343752,0.3130081923496035,0.33687344571914696,0.023865253369543482,0.07344492280306217,0.1666666666666666,0.2458037428505209,False
5,8,Helio Castroneves,Julianne Hough,percentage,0.3281245646233959,0.31619193793862416,0.34005719130816764,0.023865253369543482,0.07273229725099907,0.2167300380228136,0.2724273013231048,False
5,9,Helio Castroneves,Julianne Hough,percentage,0.3303741477729387,0.318441521088167,0.34230677445771046,0.023865253369543482,0.07223704860207682,0.2564102564102564,0.2933922020915975,False
5,10,Helio Castroneves,Julianne Hough,percentage,0.3333333386045088,0.32140071191973707,0.34526596528928055,0.023865253369543482,0.07159575897644901,0.352940954028016,0.3431371463162624,False
5,1,Jane Seymour,Tony Dovolani,percentage,0.0081362356120441,0.001991814613115505,0.014280656610972695,0.012288841997857191,1.5103842346534277,0.0933852140077821,0.0507607248099131,False
5,2,Jane Seymour,Tony Dovolani,percentage,0.0081190593633221,0.001974638364393505,0.014263480362250693,0.012288841997857188,1.5135795229398257,0.088235294117647,0.0481771767404846,False
5,3,Jane Seymour,Tony Dovolani,percentage,0.0089457967133163,0.002801375714387706,0.015090217712244895,0.012288841997857188,1.3737001176837143,0.1129707112970711,0.0609582540051937,False
5,4,Jane Seymour,Tony Dovolani,percentage,0.0124278908183331,0.006283469819404505,0.018572311817261693,0.012288841997857188,0.9888115511707913,0.1111111111111111,0.0617695009647221,False
5,5,Jane Seymour,Tony Dovolani,percentage,0.0144570528626428,0.008312631863714205,0.020601473861571396,0.012288841997857191,0.8500240065948508,0.1306532663316583,0.0725551595971506,False
5,6,Jane Seymour,Tony Dovolani,percentage,0.0166666666666666,0.010522245667738007,0.022811087665595194,0.012288841997857188,0.7373305198714342,0.1222222222222222,0.0694444444444444,False
5,7,Jane Seymour,Tony Dovolani,percentage,0.0106871778765514,0.004542756877622805,0.016831598875479994,0.012288841997857188,1.1498678266429885,0.1602564102564102,0.0854717940664808,True
5,1,Jennie Garth,Derek Hough,percentage,1.974545178482618e-06,0.0,0.007180677318884612,0.007180677318884612,3636.6234599923205,0.0817120622568093,0.0408570184009939,False
5,2,Jennie Garth,Derek Hough,percentage,0.0,0.0,0.00717870277370613,0.00717870277370613,0.0,0.088235294117647,0.0441176470588235,False
5,3,Jennie Garth,Derek Hough,percentage,0.0002413810279442,0.0,0.0074200838016503295,0.0074200838016503295,30.740128438617923,0.1087866108786611,0.0545139959533026,False
